arxiv_id,title,keyword,keybert_score
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,tightly related photon,0.4052
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,simplest qubit photon,0.4049
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,squeezing effect quadrature,0.4048
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,quantum criticality,0.4046
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,state qubit resulting,0.4046
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,quantum information,0.4045
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,photon process,0.4044
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,strengthen photonic,0.4042
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,setting squeezing coherence,0.4036
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,squeezing negative stark,0.4033
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,significantly enhanced photon,0.4033
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,signatures quantum,0.4031
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,photons quantum optics,0.4031
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,based photon process,0.4028
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,phase transition qpt,0.4027
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,discussion strong photon,0.4027
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,photon field qrsm,0.4027
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,state squeezing,0.4024
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,standard quantum limit,0.4024
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,weiss quantum dissipative,0.4014
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,photon coupling strength,0.4013
2607.02868,Photon Squeezing and Its Signatures of Quantum Phase Transitions in the Open Quantum Rabi-Stark Model,qrm positive stark,0.4003
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum polytropic process,0.6787
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum polytropic processes,0.6724
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,environment quantum polytropic,0.5877
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum polytropic,0.5803
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,introduce quantum polytropic,0.5631
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,discrete quantum polytropic,0.5615
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,operationally quantum polytropic,0.5582
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,work extraction quantum,0.5527
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,iii quantum polytropic,0.5514
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,process quantum,0.5418
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic process classical,0.5334
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,discrete quantum processes,0.523
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,realisation quantum polytropic,0.5229
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum processes new,0.52
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum processes phys,0.5194
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic processes,0.5167
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,general quantum polytropic,0.5135
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,processes quantum,0.5049
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,dynamics polytropic process,0.5046
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,classical polytropic processes,0.504
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,extraction quantum,0.5036
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum processes,0.5005
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic process,0.4953
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,processes quantum jin,0.4936
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,extraction quantum thermodynamics,0.4911
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic processes applicable,0.4911
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,thermodynamics polytropic process,0.491
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum entity trapped,0.4909
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic process constructed,0.4893
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,work discrete quantum,0.4828
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic process alternating,0.4803
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic process given,0.4793
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum adiabatic process,0.4748
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic process uniformly,0.4732
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,thermodynamic processes quantum,0.473
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,general polytropic process,0.4726
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,constructing polytropic process,0.4713
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,process quantum isochoric,0.4669
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum processes thermodynamic,0.4667
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic process pol,0.4618
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic process ideal,0.4605
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum isochoric process,0.4603
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum polytropic map,0.4577
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum polytropic cavity,0.4547
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,action polytropic process,0.4547
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,thermodynamics discrete quantum,0.4534
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic process global,0.4532
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic processes report,0.4504
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum processes formulate,0.4466
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,behavior quantum,0.4448
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum adiabatic,0.4446
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,thermodynamic behaviour quantum,0.444
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,performance level quantum,0.4414
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,se quantum adiabatic,0.4401
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,decoupled quantum,0.4395
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic processes reduce,0.4369
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,polytropic processes vishal,0.4369
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,isochoric process quantum,0.4365
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,objective quantum thermodynamics,0.4364
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum particle box,0.4364
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,behaviour quantum,0.4357
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,model quantum adiabatic,0.4353
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,processes superconducting quantum,0.434
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,reduced dynamics polytropic,0.4337
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,study iii quantum,0.4335
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,processes general quantum,0.4333
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum absorption,0.433
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,strokes polytropic processes,0.4298
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,se quantum,0.4296
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum jin,0.4294
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,dynamics using quantum,0.4293
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,matsukevich quantum absorption,0.429
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum science technology,0.4288
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,dynamics polytropic,0.4285
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,exploitation quantum,0.4274
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum dots,0.4244
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,thermodynamics polytropic,0.423
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,using quantum,0.4229
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,matsukevich quantum,0.4217
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum optomechanical heat,0.4196
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,markovianity quantum processes,0.4185
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,classical thermodynamics polytropic,0.4172
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,discrete quantum,0.416
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum entity,0.4151
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,environment quantum,0.4128
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,model quantum,0.4128
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,behaviour quantum systems,0.4124
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,act quantum,0.4114
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,recovers quantum,0.411
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,markovian quantum processes,0.4105
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,level quantum,0.4099
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,adesso quantum processes,0.4082
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,u_ se quantum,0.4079
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum,0.4078
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,additional quantum,0.407
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,delicate quantum memory,0.405
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,quantum heat,0.4046
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,adiabatic polytropic,0.4016
2607.01811,Extracting Work from Discrete Quantum Polytropic Processes,behavior quantum stirling,0.4002
2607.26978,Mean-field Pulse Adaptation for the Circularization of Interacting Rydberg Atoms,circularization interacting rydberg,0.7497
2607.26978,Mean-field Pulse Adaptation for the Circularization of Interacting Rydberg Atoms,interacting circular rydberg,0.7323
2607.26978,Mean-field Pulse Adaptation for the Circularization of Interacting Rydberg Atoms,circular rydberg states,0.6907
2607.26978,Mean-field Pulse Adaptation for the Circularization of Interacting Rydberg Atoms,atoms circular rydberg,0.6396
2607.26978,Mean-field Pulse Adaptation for the Circularization of Interacting Rydberg Atoms,understanding circular rydberg,0.638
2607.26978,Mean-field Pulse Adaptation for the Circularization of Interacting Rydberg Atoms,circular rydberg atoms,0.6355
2607.26978,Mean-field Pulse Adaptation for the Circularization of Interacting Rydberg Atoms,interacting rydberg atoms,0.6229
2607.26978,Mean-field Pulse Adaptation for the Circularization of Interacting Rydberg Atoms,circular rydberg,0.6199
2607.26978,Mean-field Pulse Adaptation for the Circularization of Interacting Rydberg Atoms,interacting rydberg,0.6131
2607.26978,Mean-field Pulse Adaptation for the Circularization of Interacting Rydberg Atoms,rydberg states static,0.5936
